siren,annee,date_depot,type_comptes,filename_pdf,token_pdf,filename_xlsx,token_xlsx
440930345,2024,2025-07-07,CS,LAVERIE LAUMIERE - Comptes sociaux 2024.pdf,Uk5FQzQ0MDkzMDM0NTY4ODM0MzY3NTRmYTUwYTdhMDA4OTcyMg,LAVERIE LAUMIERE- Comptes sociaux 2024.xlsx,WFM0NDA5MzAzNDUyMDI1MDcwNzIwMjQxMjMx
440930345,2023,2025-07-07,CS,LAVERIE LAUMIERE - Comptes sociaux 2023.pdf,Uk5FQzQ0MDkzMDM0NTY4ODMzYWU1MTRkYzQ0MjBjMjBmZTEyMg,LAVERIE LAUMIERE- Comptes sociaux 2023.xlsx,WFM0NDA5MzAzNDUyMDI1MDcwNzIwMjMxMjMx
440930345,2022,2024-01-29,CS,LAVERIE LAUMIERE - Comptes sociaux 2022.pdf,Uk5FQzQ0MDkzMDM0NTY1Y2UxMWI3M2Q2OTk3Mjk5ODA1NmViMA,LAVERIE LAUMIERE- Comptes sociaux 2022.xlsx,WFM0NDA5MzAzNDUyMDI0MDEyOTIwMjIxMjMx
440930345,2020,2024-01-29,CS,LAVERIE LAUMIERE - Comptes sociaux 2020.pdf,Uk5FQzQ0MDkzMDM0NTY1Y2UzOWQ1NmI2ZTY1MzlhYTBlYTYyNA,LAVERIE LAUMIERE- Comptes sociaux 2020.xlsx,WFM0NDA5MzAzNDUyMDI0MDEyOTIwMjAxMjMx
440930345,2019,2024-01-29,CS,LAVERIE LAUMIERE - Comptes sociaux 2019.pdf,Uk5FQzQ0MDkzMDM0NTY1Y2UyNWNjOTkyYmI0ZmJlOTA5ODc2MA,LAVERIE LAUMIERE- Comptes sociaux 2019.xlsx,WFM0NDA5MzAzNDUyMDI0MDEyOTIwMTkxMjMx
440930345,2018,2024-01-29,CS,LAVERIE LAUMIERE - Comptes sociaux 2018.pdf,Uk5FQzQ0MDkzMDM0NTY1Y2UxMjU3M2M1ZmExMjE0ZDAzMjE0NQ,LAVERIE LAUMIERE- Comptes sociaux 2018.xlsx,WFM0NDA5MzAzNDUyMDI0MDEyOTIwMTgxMjMx
440930345,2017,2024-01-29,CS,LAVERIE LAUMIERE - Comptes sociaux 2017.pdf,Uk5FQzQ0MDkzMDM0NTY1Y2U0MTYxNWMzOWQzNDMzNzA5ZjAwMg,LAVERIE LAUMIERE- Comptes sociaux 2017.xlsx,WFM0NDA5MzAzNDUyMDI0MDEyOTIwMTcxMjMx
882417769,2024,2026-03-09,CS,ENEO LAVERIE - Comptes sociaux 2024.pdf,Uk5FQzg4MjQxNzc2OTY5YzRmNzkxNDMwNzg4NjY1ZTAxZTkzYQ,ENEO LAVERIE- Comptes sociaux 2024.xlsx,WEM4ODI0MTc3NjkyMDI2MDMwOTIwMjQxMjMx
882417769,2023,2026-03-09,CS,ENEO LAVERIE - Comptes sociaux 2023.pdf,Uk5FQzg4MjQxNzc2OTY5YzNhOGUzMGI0ZWQ0ZGI0YTAwYjg5Ng,ENEO LAVERIE- Comptes sociaux 2023.xlsx,WEM4ODI0MTc3NjkyMDI2MDMwOTIwMjMxMjMx
882417769,2022,2026-03-09,CS,ENEO LAVERIE - Comptes sociaux 2022.pdf,Uk5FQzg4MjQxNzc2OTY5YzRmNzdjZDFmN2RkZmE1ZjBhZTk1YQ,ENEO LAVERIE- Comptes sociaux 2022.xlsx,WEM4ODI0MTc3NjkyMDI2MDMwOTIwMjIxMjMx
977849231,2024,2026-02-02,CS,LSLA - Comptes sociaux 2024.pdf,Uk5FQzk3Nzg0OTIzMTY5OTgyNDEyZTkyY2E5YTRkZTBhZDI4NA,LSLA- Comptes sociaux 2024.xlsx,WEM5Nzc4NDkyMzEyMDI2MDIwMjIwMjQxMjMx
539015735,2021,2023-10-12,CS,SDJ - Comptes sociaux 2021.pdf,Uk5FQzUzOTAxNTczNTY1OTdkYzhhYTUxM2FjYjViODAxMDNiNA,SDJ- Comptes sociaux 2021.xlsx,WEM1MzkwMTU3MzUyMDIzMTAxMjIwMjExMjMx
752827618,2016,2017-07-05,CS,TIDOU - Comptes sociaux 2016.pdf,Uk5FQzc1MjgyNzYxODYzZWM4MWM0YTY4OTE1M2MzNTA3MDY0OQ,TIDOU- Comptes sociaux 2016.xlsx,WEM3NTI4Mjc2MTgyMDE3MDcwNTIwMTYxMjMx
749905097,2018,2019-03-19,CS,LAV'NADHIF - Comptes sociaux 2018.pdf,Uk5FQzc0OTkwNTA5NzYzZTk4MGEyOTk4YWNhZWNmODI1ZTdmMQ,LAV'NADHIF- Comptes sociaux 2018.xlsx,WFM3NDk5MDUwOTcyMDE5MDMxOTIwMTgwMzMx
749905097,2017,2019-01-29,CS,LAV'NADHIF - Comptes sociaux 2017.pdf,Uk5FQzc0OTkwNTA5NzYzZTk4MGEyOTk4YWNhZWNmODI1ZTdmMA,LAV'NADHIF- Comptes sociaux 2017.xlsx,WFM3NDk5MDUwOTcyMDE5MDEyOTIwMTcwMzMx
749905097,2015,2017-03-16,CS,LAV'NADHIF - Comptes sociaux 2015.pdf,Uk5FQzc0OTkwNTA5NzYzZTk4MGEyOTk4YWNhZWNmODI1ZTdlZg,LAV'NADHIF- Comptes sociaux 2015.xlsx,WFM3NDk5MDUwOTcyMDE3MDMxNjIwMTUwMzMx
381308055,2022,2023-12-06,CS,VARME - Comptes sociaux 2022.pdf,Uk5FQzM4MTMwODA1NTY1OTdkMDBkNjZhNmUwMzk0MzEwNDE3Nw,VARME- Comptes sociaux 2022.xlsx,WFMzODEzMDgwNTUyMDIzMTIwNjIwMjIxMjMx
381308055,2021,2023-05-23,CS,VARME - Comptes sociaux 2021.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ2ZjNiMDAzYjFlNDBhYzg1NA,VARME- Comptes sociaux 2021.xlsx,WFMzODEzMDgwNTUyMDIzMDUyMzIwMjExMjMx
381308055,2020,2023-05-12,CS,VARME - Comptes sociaux 2020.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ2ZjNiMDAzYjFlNDBhYzg0ZQ,VARME- Comptes sociaux 2020.xlsx,WFMzODEzMDgwNTUyMDIzMDUxMjIwMjAxMjMx
381308055,2019,2023-05-12,CS,VARME - Comptes sociaux 2019.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ1ZjNiMDAzYjFlNDBhYzg0Yw,VARME- Comptes sociaux 2019.xlsx,WFMzODEzMDgwNTUyMDIzMDUxMjIwMTkxMjMx
381308055,2018,2023-05-23,CS,VARME - Comptes sociaux 2018.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ2ZjNiMDAzYjFlNDBhYzg1MA,VARME- Comptes sociaux 2018.xlsx,WFMzODEzMDgwNTUyMDIzMDUyMzIwMTgxMjMx
381308055,2017,2023-05-24,CS,VARME - Comptes sociaux 2017.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ2ZjNiMDAzYjFlNDBhYzg1MQ,VARME- Comptes sociaux 2017.xlsx,WFMzODEzMDgwNTUyMDIzMDUyNDIwMTcxMjMx
381308055,2016,2023-05-12,CS,VARME - Comptes sociaux 2016.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ1ZjNiMDAzYjFlNDBhYzg0ZA,VARME- Comptes sociaux 2016.xlsx,WFMzODEzMDgwNTUyMDIzMDUxMjIwMTYxMjMx
381308055,2015,2023-05-12,CS,VARME - Comptes sociaux 2015.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ1ZjNiMDAzYjFlNDBhYzg0Yg,VARME- Comptes sociaux 2015.xlsx,WFMzODEzMDgwNTUyMDIzMDUxMjIwMTUxMjMx
381308055,2014,2023-05-23,CS,VARME - Comptes sociaux 2014.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ2ZjNiMDAzYjFlNDBhYzg1Mw,VARME- Comptes sociaux 2014.xlsx,WFMzODEzMDgwNTUyMDIzMDUyMzIwMTQxMjMx
381308055,2013,2023-05-23,CS,VARME - Comptes sociaux 2013.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ2ZjNiMDAzYjFlNDBhYzg1Mg,VARME- Comptes sociaux 2013.xlsx,WFMzODEzMDgwNTUyMDIzMDUyMzIwMTMxMjMx
381308055,2012,2023-05-23,CS,VARME - Comptes sociaux 2012.pdf,Uk5FQzM4MTMwODA1NTY0OWJhYTQ2ZjNiMDAzYjFlNDBhYzg0Zg,VARME- Comptes sociaux 2012.xlsx,WFMzODEzMDgwNTUyMDIzMDUyMzIwMTIxMjMx
481141711,2021,2022-07-26,CS,LAMARI LAUNDROMAT - Comptes sociaux 2021.pdf,Uk5FQzQ4MTE0MTcxMTYzZGRkMTQzZjFjZDQ1YWE2NzBmNzFmNg,LAMARI LAUNDROMAT- Comptes sociaux 2021.xlsx,WEM0ODExNDE3MTEyMDIyMDcyNjIwMjExMjMx
481141711,2020,2021-08-06,CS,LAMARI LAUNDROMAT - Comptes sociaux 2020.pdf,Uk5FQzQ4MTE0MTcxMTYzZGRkMTQ0ZjFjZDQ1YWE2NzBmNzFmNw,LAMARI LAUNDROMAT- Comptes sociaux 2020.xlsx,WFM0ODExNDE3MTEyMDIxMDgwNjIwMjAxMjMx
481141711,2019,2020-09-10,CS,LAMARI LAUNDROMAT - Comptes sociaux 2019.pdf,Uk5FQzQ4MTE0MTcxMTYzZGRkMTQ0ZjFjZDQ1YWE2NzBmNzFmOA,LAMARI LAUNDROMAT- Comptes sociaux 2019.xlsx,WFM0ODExNDE3MTEyMDIwMDkxMDIwMTkxMjMx
481141711,2018,2019-08-05,CS,LAMARI LAUNDROMAT - Comptes sociaux 2018.pdf,Uk5FQzQ4MTE0MTcxMTYzZGRkMTQzZjFjZDQ1YWE2NzBmNzFmNQ,LAMARI LAUNDROMAT- Comptes sociaux 2018.xlsx,WFM0ODExNDE3MTEyMDE5MDgwNTIwMTgxMjMx
481141711,2017,2018-07-31,CS,LAMARI LAUNDROMAT - Comptes sociaux 2017.pdf,Uk5FQzQ4MTE0MTcxMTYzZGRkMTQzZjFjZDQ1YWE2NzBmNzFmNA,LAMARI LAUNDROMAT- Comptes sociaux 2017.xlsx,WEM0ODExNDE3MTEyMDE4MDczMTIwMTcxMjMx
481141711,2016,2017-07-06,CS,LAMARI LAUNDROMAT - Comptes sociaux 2016.pdf,Uk5FQzQ4MTE0MTcxMTYzZGRkMTQzZjFjZDQ1YWE2NzBmNzFmMw,LAMARI LAUNDROMAT- Comptes sociaux 2016.xlsx,WFM0ODExNDE3MTEyMDE3MDcwNjIwMTYxMjMx
483512414,2024,2024-11-07,CS,LAV'TOUT BLANC - Comptes sociaux 2024.pdf,Uk5FQzQ4MzUxMjQxNDY3NGRjZGJmZTk3N2Y3YzMzNzBkNmJiYw,LAV'TOUT BLANC- Comptes sociaux 2024.xlsx,WEM0ODM1MTI0MTQyMDI0MTEwNzIwMjQwNTMx
483512414,2023,2024-03-11,CS,LAV'TOUT BLANC - Comptes sociaux 2023.pdf,Uk5FQzQ4MzUxMjQxNDY2MTYwYmU1MDVkYjIyZGViNjA1ZGU5MA,LAV'TOUT BLANC- Comptes sociaux 2023.xlsx,WEM0ODM1MTI0MTQyMDI0MDMxMTIwMjMwNTMx
483512414,2022,2022-10-17,CS,LAV'TOUT BLANC - Comptes sociaux 2022.pdf,Uk5FQzQ4MzUxMjQxNDYzZGY5NWE4ODY0MGFiMzU0MTE3ZTBkNw,LAV' TOUT BLANC- Comptes sociaux 2022.xlsx,WEM0ODM1MTI0MTQyMDIyMTAxNzIwMjIwNTMx
483512414,2021,2022-09-15,CS,LAV'TOUT BLANC - Comptes sociaux 2021.pdf,QzQ4MzUxMjQxNDIwMjIwOTE1MjAyMTA1MzFDUw,LAV' TOUT BLANC- Comptes sociaux 2021.xlsx,WEM0ODM1MTI0MTQyMDIyMDkxNTIwMjEwNTMx
483512414,2020,2021-02-19,CS,LAV'TOUT BLANC - Comptes sociaux 2020.pdf,Uk5FQzQ4MzUxMjQxNDYzZGY5NWE3ODY0MGFiMzU0MTE3ZTBkNQ,LAV' TOUT BLANC- Comptes sociaux 2020.xlsx,WEM0ODM1MTI0MTQyMDIxMDIxOTIwMjAwNTMx
483512414,2019,2021-02-19,CS,LAV'TOUT BLANC - Comptes sociaux 2019.pdf,Uk5FQzQ4MzUxMjQxNDYzZGY5NWE3ODY0MGFiMzU0MTE3ZTBkNA,LAV' TOUT BLANC- Comptes sociaux 2019.xlsx,WEM0ODM1MTI0MTQyMDIxMDIxOTIwMTkwNTMx
483512414,2018,2019-07-24,CS,LAV'TOUT BLANC - Comptes sociaux 2018.pdf,Uk5FQzQ4MzUxMjQxNDYzZGY5NWE2ODY0MGFiMzU0MTE3ZTBkMw,LAV' TOUT BLANC- Comptes sociaux 2018.xlsx,WEM0ODM1MTI0MTQyMDE5MDcyNDIwMTgwNTMx
483512414,2017,2017-12-11,CS,LAV'TOUT BLANC - Comptes sociaux 2017.pdf,Uk5FQzQ4MzUxMjQxNDYzZGY5NWE2ODY0MGFiMzU0MTE3ZTBkMg,LAV' TOUT BLANC- Comptes sociaux 2017.xlsx,WEM0ODM1MTI0MTQyMDE3MTIxMTIwMTcwNTMx
483512414,2016,2017-12-11,CS,LAV'TOUT BLANC - Comptes sociaux 2016.pdf,Uk5FQzQ4MzUxMjQxNDYzZGY5NWE1ODY0MGFiMzU0MTE3ZTBkMQ,LAV' TOUT BLANC- Comptes sociaux 2016.xlsx,WEM0ODM1MTI0MTQyMDE3MTIxMTIwMTYwNTMx
911470193,2024,2025-11-27,CS,2A3M LAVERIE - Comptes sociaux 2024.pdf,Uk5FQzkxMTQ3MDE5MzY5NDUxNzY2NmJhZGFmOTcwNDA3YjI1OA,2A3M LAVERIE- Comptes sociaux 2024.xlsx,WFM5MTE0NzAxOTMyMDI1MTEyNzIwMjQxMjMx
911470193,2023,2024-08-19,CS,2A3M LAVERIE - Comptes sociaux 2023.pdf,Uk5FQzkxMTQ3MDE5MzY3MzM2ZTZhMWM0YmVjMjY3ODBmOTk3OA,2A3M LAVERIE- Comptes sociaux 2023.xlsx,WFM5MTE0NzAxOTMyMDI0MDgxOTIwMjMxMjMx
419088521,2018,2019-01-29,CS,JULICE LAVERIE - Comptes sociaux 2018.pdf,Uk5FQzQxOTA4ODUyMTYzZDllMTY4MGNkOWJlNmIxZDEyMWNmNg,JULICE LAVERIE- Comptes sociaux 2018.xlsx,WEM0MTkwODg1MjEyMDE5MDEyOTIwMTgwNjMw
419088521,2017,2018-01-26,CS,JULICE LAVERIE - Comptes sociaux 2017.pdf,QzQxOTA4ODUyMTIwMTgwMTI2MjAxNzA2MzBDUw,JULICE LAVERIE- Comptes sociaux 2017.xlsx,WEM0MTkwODg1MjEyMDE4MDEyNjIwMTcwNjMw
419088521,2016,2017-02-28,CS,JULICE LAVERIE - Comptes sociaux 2016.pdf,Uk5FQzQxOTA4ODUyMTYzZDllMTY4MGNkOWJlNmIxZDEyMWNmNA,JULICE LAVERIE- Comptes sociaux 2016.xlsx,WFM0MTkwODg1MjEyMDE3MDIyODIwMTYwNjMw
821614450,2021,2023-03-06,CS,LAVERIE SAINT PETERSBOURG - Comptes sociaux 2021.pdf,Uk5FQzgyMTYxNDQ1MDY0MmU5MmI1NmNjY2VmMDAyZTA2ZTBiYQ,LAVERIE SAINT PETERSBOURG- Comptes sociaux 2021.xlsx,WEM4MjE2MTQ0NTAyMDIzMDMwNjIwMjExMjMx
821614450,2020,2021-10-06,CS,LAVERIE SAINT PETERSBOURG - Comptes sociaux 2020.pdf,QzgyMTYxNDQ1MDIwMjExMDA2MjAyMDEyMzFDUw,LAVERIE SAINT PETERSBOURG- Comptes sociaux 2020.xlsx,WEM4MjE2MTQ0NTAyMDIxMTAwNjIwMjAxMjMx
821614450,2019,2020-07-08,CS,LAVERIE SAINT PETERSBOURG - Comptes sociaux 2019.pdf,QzgyMTYxNDQ1MDIwMjAwNzA4MjAxOTEyMzFDUw,LAVERIE SAINT PETERSBOURG- Comptes sociaux 2019.xlsx,WFM4MjE2MTQ0NTAyMDIwMDcwODIwMTkxMjMx
821614450,2018,2019-08-02,CS,LAVERIE SAINT PETERSBOURG - Comptes sociaux 2018.pdf,Uk5FQzgyMTYxNDQ1MDYzZTVmMzk3OGJlNmViOWY5ZDEwMmVmMg,LAVERIE SAINT PETERSBOURG- Comptes sociaux 2018.xlsx,WEM4MjE2MTQ0NTAyMDE5MDgwMjIwMTgxMjMx
821614450,2017,2018-07-06,CS,LAVERIE SAINT PETERSBOURG - Comptes sociaux 2017.pdf,Uk5FQzgyMTYxNDQ1MDYzZTVmMzk2OGJlNmViOWY5ZDEwMmVmMQ,LAVERIE SAINT PETERSBOURG- Comptes sociaux 2017.xlsx,WEM4MjE2MTQ0NTAyMDE4MDcwNjIwMTcxMjMx
821614450,2016,2017-07-05,CS,LAVERIE SAINT PETERSBOURG - Comptes sociaux 2016.pdf,Uk5FQzgyMTYxNDQ1MDYzZTVmMzk2OGJlNmViOWY5ZDEwMmVmMA,LAVERIE SAINT PETERSBOURG- Comptes sociaux 2016.xlsx,WEM4MjE2MTQ0NTAyMDE3MDcwNTIwMTYxMjMx
448762740,2022,2023-12-26,CS,STAR NET - Comptes sociaux 2022.pdf,Uk5FQzQ0ODc2Mjc0MDY1Y2UzYmJjYTJhMzY4ZmFlMTBhYjZiNA,STAR NET- Comptes sociaux 2022.xlsx,WFM0NDg3NjI3NDAyMDIzMTIyNjIwMjIxMjMx
448762740,2021,2023-12-26,CS,STAR NET - Comptes sociaux 2021.pdf,Uk5FQzQ0ODc2Mjc0MDY1Y2RjN2NlNjFkODEyYWI4NjBjZjFlOA,STAR NET- Comptes sociaux 2021.xlsx,WFM0NDg3NjI3NDAyMDIzMTIyNjIwMjExMjMx
448762740,2020,2022-06-15,CS,STAR NET - Comptes sociaux 2020.pdf,QzQ0ODc2Mjc0MDIwMjIwNjE1MjAyMDEyMzFDUw,STAR NET- Comptes sociaux 2020.xlsx,WFM0NDg3NjI3NDAyMDIyMDYxNTIwMjAxMjMx
448762740,2019,2022-06-15,CS,STAR NET - Comptes sociaux 2019.pdf,QzQ0ODc2Mjc0MDIwMjIwNjE1MjAxOTEyMzFDUw,STAR NET- Comptes sociaux 2019.xlsx,WFM0NDg3NjI3NDAyMDIyMDYxNTIwMTkxMjMx
448762740,2018,2020-09-23,CS,STAR NET - Comptes sociaux 2018.pdf,Uk5FQzQ0ODc2Mjc0MDYzZGZlZjRmNzc4MmQ1MjMxOTE4MjY3ZQ,STAR NET- Comptes sociaux 2018.xlsx,WFM0NDg3NjI3NDAyMDIwMDkyMzIwMTgxMjMx
448762740,2017,2019-04-16,CS,STAR NET - Comptes sociaux 2017.pdf,Uk5FQzQ0ODc2Mjc0MDYzZGZlZjRlNzc4MmQ1MjMxOTE4MjY3ZA,STAR NET- Comptes sociaux 2017.xlsx,WFM0NDg3NjI3NDAyMDE5MDQxNjIwMTcxMjMx
448762740,2016,2017-08-11,CS,STAR NET - Comptes sociaux 2016.pdf,Uk5FQzQ0ODc2Mjc0MDYzZGZlZjRlNzc4MmQ1MjMxOTE4MjY3Yw,STAR NET- Comptes sociaux 2016.xlsx,WFM0NDg3NjI3NDAyMDE3MDgxMTIwMTYxMjMx
448762740,2015,2017-08-16,CS,STAR NET - Comptes sociaux 2015.pdf,Uk5FQzQ0ODc2Mjc0MDYzZGZlZjRlNzc4MmQ1MjMxOTE4MjY3Yg,STAR NET- Comptes sociaux 2015.xlsx,WFM0NDg3NjI3NDAyMDE3MDgxNjIwMTUxMjMx
491988358,2018,2019-07-23,CS,LAVERIE ARDJOUNE - Comptes sociaux 2018.pdf,Uk5FQzQ5MTk4ODM1ODYzZTAwZDcwNDc0YjkwOWEyODEzYzNlZg,LAVERIE ARDJOUNE- Comptes sociaux 2018.xlsx,WFM0OTE5ODgzNTgyMDE5MDcyMzIwMTgxMjMx
491988358,2017,2018-09-27,CS,LAVERIE ARDJOUNE - Comptes sociaux 2017.pdf,Uk5FQzQ5MTk4ODM1ODYzZTAwZDcwNDc0YjkwOWEyODEzYzNlZQ,LAVERIE ARDJOUNE- Comptes sociaux 2017.xlsx,WFM0OTE5ODgzNTgyMDE4MDkyNzIwMTcxMjMx
491988358,2016,2018-01-04,CS,LAVERIE ARDJOUNE - Comptes sociaux 2016.pdf,Uk5FQzQ5MTk4ODM1ODYzZTAwZDcwNDc0YjkwOWEyODEzYzNlZA,LAVERIE ARDJOUNE- Comptes sociaux 2016.xlsx,WFM0OTE5ODgzNTgyMDE4MDEwNDIwMTYxMjMx
752062711,2020,2022-05-12,CS,LAVOIR MODERNE PARIS - Comptes sociaux 2020.pdf,Qzc1MjA2MjcxMTIwMjIwNTEyMjAyMDEyMzFDUw,LAVOIR MODERNE PARIS- Comptes sociaux 2020.xlsx,WEM3NTIwNjI3MTEyMDIyMDUxMjIwMjAxMjMx
752062711,2019,2022-05-12,CS,LAVOIR MODERNE PARIS - Comptes sociaux 2019.pdf,Uk5FQzc1MjA2MjcxMTYzZGQ4MWFlODY0MGFiMzU0MTBhZWVkZA,LAVOIR MODERNE PARIS- Comptes sociaux 2019.xlsx,WEM3NTIwNjI3MTEyMDIyMDUxMjIwMTkxMjMx
331928713,2022,2023-12-04,CS,SSM SOC SERVICES DU MONT - Comptes sociaux 2022.pdf,Uk5FQzMzMTkyODcxMzY2MDE5MDYyYmE2ZDQyMGU4NTBhZjFhNA,SOCIETE DE SERVICES DU MONT- Comptes sociaux 2022.xlsx,WEMzMzE5Mjg3MTMyMDIzMTIwNDIwMjIxMjMx
331928713,2021,2023-12-04,CS,SSM SOC SERVICES DU MONT - Comptes sociaux 2021.pdf,Uk5FQzMzMTkyODcxMzY2MDE5MjkxZGZmZTgwN2FmZDAwNWVhNA,SOCIETE DE SERVICES DU MONT- Comptes sociaux 2021.xlsx,WEMzMzE5Mjg3MTMyMDIzMTIwNDIwMjExMjMx
331928713,2020,2022-02-10,CS,SSM SOC SERVICES DU MONT - Comptes sociaux 2020.pdf,Uk5FQzMzMTkyODcxMzY1ZmRjZmUyZTQ0ZmRmZGIzNjBkNzlkYw,SOCIETE DE SERVICES DU MONT- Comptes sociaux 2020.xlsx,WEMzMzE5Mjg3MTMyMDIyMDIxMDIwMjAxMjMx
331928713,2019,2022-02-10,CS,SSM SOC SERVICES DU MONT - Comptes sociaux 2019.pdf,Uk5FQzMzMTkyODcxMzY1ZmRjZmUxZTQ0ZmRmZGIzNjBkNzlkYg,SOCIETE DE SERVICES DU MONT- Comptes sociaux 2019.xlsx,WEMzMzE5Mjg3MTMyMDIyMDIxMDIwMTkxMjMx
331928713,2018,2020-05-14,CS,SSM SOC SERVICES DU MONT - Comptes sociaux 2018.pdf,Uk5FQzMzMTkyODcxMzY1ZmRjZmUwZTQ0ZmRmZGIzNjBkNzlkOQ,SOCIETE DE SERVICES DU MONT- Comptes sociaux 2018.xlsx,WEMzMzE5Mjg3MTMyMDIwMDUxNDIwMTgxMjMx
331928713,2017,2020-05-14,CS,SSM SOC SERVICES DU MONT - Comptes sociaux 2017.pdf,Uk5FQzMzMTkyODcxMzY1ZmRjZmUwZTQ0ZmRmZGIzNjBkNzlkYQ,SOCIETE DE SERVICES DU MONT- Comptes sociaux 2017.xlsx,WEMzMzE5Mjg3MTMyMDIwMDUxNDIwMTcxMjMx
331928713,2016,2018-02-07,CS,SSM SOC SERVICES DU MONT - Comptes sociaux 2016.pdf,Uk5FQzMzMTkyODcxMzY1ZmRjZmRmZTQ0ZmRmZGIzNjBkNzlkNw,,
331928713,2015,2018-02-07,CS,SSM SOC SERVICES DU MONT - Comptes sociaux 2015.pdf,Uk5FQzMzMTkyODcxMzY1ZmRjZmRmZTQ0ZmRmZGIzNjBkNzlkOA,,
523987410,2024,2026-01-06,CS,CITE LAVERIE - Comptes sociaux 2024.pdf,Uk5FQzUyMzk4NzQxMDY5NjkwNWZiNjM1ODNiNGNlOTBlNDRhOA,CITE LAVERIE- Comptes sociaux 2024.xlsx,WFM1MjM5ODc0MTAyMDI2MDEwNjIwMjQxMjMx
523987410,2023,2024-12-31,CS,CITE LAVERIE - Comptes sociaux 2023.pdf,Uk5FQzUyMzk4NzQxMDY3ODEzNzA5ZGQzY2I5NzNlMjAxZTZmYw,CITE LAVERIE- Comptes sociaux 2023.xlsx,WFM1MjM5ODc0MTAyMDI0MTIzMTIwMjMxMjMx
523987410,2021,2023-01-05,CS,CITE LAVERIE - Comptes sociaux 2021.pdf,Uk5FQzUyMzk4NzQxMDYzZWJhNWNmYTY4OTE1M2MzNTAxY2ViZQ,CITE LAVERIE- Comptes sociaux 2021.xlsx,WFM1MjM5ODc0MTAyMDIzMDEwNTIwMjExMjMx
523987410,2020,2021-11-04,CS,CITE LAVERIE - Comptes sociaux 2020.pdf,QzUyMzk4NzQxMDIwMjExMTA0MjAyMDEyMzFDUw,CITE LAVERIE- Comptes sociaux 2020.xlsx,WFM1MjM5ODc0MTAyMDIxMTEwNDIwMjAxMjMx
523987410,2019,2021-02-03,CS,CITE LAVERIE - Comptes sociaux 2019.pdf,Uk5FQzUyMzk4NzQxMDYzZWJhNWQwYTY4OTE1M2MzNTAxY2VjMg,CITE LAVERIE- Comptes sociaux 2019.xlsx,WFM1MjM5ODc0MTAyMDIxMDIwMzIwMTkxMjMx
523987410,2018,2019-11-25,CS,CITE LAVERIE - Comptes sociaux 2018.pdf,Uk5FQzUyMzk4NzQxMDYzZWJhNWQwYTY4OTE1M2MzNTAxY2VjMA,CITE LAVERIE- Comptes sociaux 2018.xlsx,WFM1MjM5ODc0MTAyMDE5MTEyNTIwMTgxMjMx
523987410,2017,2018-11-08,CS,CITE LAVERIE - Comptes sociaux 2017.pdf,Uk5FQzUyMzk4NzQxMDYzZWJhNWNmYTY4OTE1M2MzNTAxY2ViZg,CITE LAVERIE- Comptes sociaux 2017.xlsx,WFM1MjM5ODc0MTAyMDE4MTEwODIwMTcxMjMx
523987410,2016,2017-10-18,CS,CITE LAVERIE - Comptes sociaux 2016.pdf,Uk5FQzUyMzk4NzQxMDYzZWJhNWNmYTY4OTE1M2MzNTAxY2ViZA,CITE LAVERIE- Comptes sociaux 2016.xlsx,WFM1MjM5ODc0MTAyMDE3MTAxODIwMTYxMjMx
441498581,2023,2024-12-27,CS,J & H SERVICES - Comptes sociaux 2023.pdf,Uk5FQzQ0MTQ5ODU4MTY3ODY3ZDNjZGUyMjc5MDYxMDAyYjczMg,J & H SERVICES- Comptes sociaux 2023.xlsx,WFM0NDE0OTg1ODEyMDI0MTIyNzIwMjMxMjMx
849641691,2024,2025-07-31,CS,A LAVE VERSAILLAISE - Comptes sociaux 2024.pdf,Uk5FQzg0OTY0MTY5MTY4YTMzMzhlNmJkYTZiNjFjZjAyOWY5Ng,A LAVE VERSAILLAISE- Comptes sociaux 2024.xlsx,WEM4NDk2NDE2OTEyMDI1MDczMTIwMjQxMjMx
849641691,2023,2024-08-29,CS,A LAVE VERSAILLAISE - Comptes sociaux 2023.pdf,Uk5FQzg0OTY0MTY5MTY2ZTE1NmMxOTQ5NDFmMTFjYTAyNDYzMg,A LAVE VERSAILLAISE- Comptes sociaux 2023.xlsx,WFM4NDk2NDE2OTEyMDI0MDgyOTIwMjMxMjMx
849641691,2021,2022-12-21,CS,A LAVE VERSAILLAISE - Comptes sociaux 2021.pdf,Qzg0OTY0MTY5MTIwMjIxMjIxMjAyMTEyMzFDUw,A LAVE VERSAILLAISE- Comptes sociaux 2021.xlsx,WEM4NDk2NDE2OTEyMDIyMTIyMTIwMjExMjMx
